"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","3","24","4","352","1","helper-abort","13","d5e3","48746","80247800","607443.444","80150","47474","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=80308700, other_after_abort=0, writes_after_generation=0, abort_ms=80, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=47474, reads_after_generation=0, search=352, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=80, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=80247800, writes_after_abort=0, helper_nodes=48746, bestmove=d5e3, other_after_resize=0, exit_cause=helper-abort, tt_reads=80150, other_after_generation=0, exit_ms=80}"
"measured","3","24","4","352","3","helper-abort","13","d5e3","49108","80232500","612071.168","79480","47884","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=80310400, other_after_abort=0, writes_after_generation=0, abort_ms=80, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=47884, reads_after_generation=0, search=352, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=80, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=80232500, writes_after_abort=1, helper_nodes=49108, bestmove=d5e3, other_after_resize=0, exit_cause=helper-abort, tt_reads=79480, other_after_generation=0, exit_ms=80}"
"measured","3","24","2","354","1","helper-abort","13","d5e3","44554","70087000","635695.635","75368","43368","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=70137700, other_after_abort=0, writes_after_generation=0, abort_ms=70, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=43368, reads_after_generation=0, search=354, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=70, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=70087000, writes_after_abort=0, helper_nodes=44554, bestmove=d5e3, other_after_resize=0, exit_cause=helper-abort, tt_reads=75368, other_after_generation=0, exit_ms=70}"
"measured","3","25","2","356","1","helper-abort","13","h5e2","295865","764179700","387166.788","432570","293167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=764232100, other_after_abort=0, writes_after_generation=0, abort_ms=764, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=293167, reads_after_generation=0, search=356, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=764, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=764179700, writes_after_abort=0, helper_nodes=295865, bestmove=h5e2, other_after_resize=0, exit_cause=helper-abort, tt_reads=432570, other_after_generation=0, exit_ms=764}"
"measured","3","25","4","357","1","helper-abort","13","h5e2","78954","206865900","381667.544","147970","78355","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=206916200, other_after_abort=0, writes_after_generation=0, abort_ms=206, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=78355, reads_after_generation=0, search=357, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=206, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=206865900, writes_after_abort=0, helper_nodes=78954, bestmove=h5e2, other_after_resize=0, exit_cause=helper-abort, tt_reads=147970, other_after_generation=0, exit_ms=206}"
"measured","3","25","4","357","3","helper-abort","13","h5e2","78851","206853000","381193.408","148750","78155","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=206916100, other_after_abort=0, writes_after_generation=0, abort_ms=206, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=78155, reads_after_generation=0, search=357, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=206, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=206853000, writes_after_abort=0, helper_nodes=78851, bestmove=h5e2, other_after_resize=0, exit_cause=helper-abort, tt_reads=148750, other_after_generation=0, exit_ms=206}"
"measured","3","25","4","357","2","helper-abort","13","h5e2","77650","206861200","375372.472","146775","76977","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=206916100, other_after_abort=0, writes_after_generation=0, abort_ms=206, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=76977, reads_after_generation=0, search=357, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=206, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=206861200, writes_after_abort=0, helper_nodes=77650, bestmove=h5e2, other_after_resize=0, exit_cause=helper-abort, tt_reads=146775, other_after_generation=0, exit_ms=206}"
"measured","3","26","2","358","1","helper-abort","12","b5b4","34812","43117100","807382.686","62124","33874","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=43163600, other_after_abort=0, writes_after_generation=0, abort_ms=43, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=33874, reads_after_generation=0, search=358, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=43, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=43117100, writes_after_abort=0, helper_nodes=34812, bestmove=b5b4, other_after_resize=0, exit_cause=helper-abort, tt_reads=62124, other_after_generation=0, exit_ms=43}"
"measured","3","26","4","359","1","helper-abort","13","a6a5","40916","63390600","645458.475","76135","39950","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=63438500, other_after_abort=0, writes_after_generation=0, abort_ms=63, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=39950, reads_after_generation=0, search=359, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=63, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=63390600, writes_after_abort=1, helper_nodes=40916, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=76135, other_after_generation=0, exit_ms=63}"
"measured","3","26","4","359","3","helper-abort","13","a6a5","46062","63382500","726730.564","83011","44975","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=63438600, other_after_abort=0, writes_after_generation=0, abort_ms=63, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=44975, reads_after_generation=0, search=359, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=63, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=63382500, writes_after_abort=0, helper_nodes=46062, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=83011, other_after_generation=0, exit_ms=63}"
"measured","3","26","4","359","2","helper-abort","13","a6a5","46087","63389000","727050.435","82615","44970","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=63438600, other_after_abort=0, writes_after_generation=0, abort_ms=63, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=44970, reads_after_generation=0, search=359, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=63, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=63389000, writes_after_abort=1, helper_nodes=46087, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=82615, other_after_generation=0, exit_ms=63}"
"measured","3","27","4","361","2","helper-abort","13","a6a5","50273","80576900","623913.305","91292","49297","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=80644600, other_after_abort=0, writes_after_generation=0, abort_ms=80, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=49297, reads_after_generation=0, search=361, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=80, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=80576900, writes_after_abort=0, helper_nodes=50273, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=91292, other_after_generation=0, exit_ms=80}"
"measured","3","27","4","361","3","helper-abort","13","a6a5","51075","80582800","633820.120","92974","50049","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=80644600, other_after_abort=0, writes_after_generation=0, abort_ms=80, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=50049, reads_after_generation=0, search=361, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=80, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=80582800, writes_after_abort=0, helper_nodes=51075, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=92974, other_after_generation=0, exit_ms=80}"
"measured","3","27","4","361","1","helper-abort","13","a6a5","50356","80592700","624820.858","90249","49337","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=80644700, other_after_abort=0, writes_after_generation=0, abort_ms=80, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=49337, reads_after_generation=0, search=361, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=80, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=80592700, writes_after_abort=0, helper_nodes=50356, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=90249, other_after_generation=0, exit_ms=80}"
"measured","3","27","2","363","1","helper-abort","13","a6a5","57755","94793000","609274.946","101048","56804","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=94850400, other_after_abort=0, writes_after_generation=0, abort_ms=94, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=56804, reads_after_generation=0, search=363, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=94, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=94793000, writes_after_abort=0, helper_nodes=57755, bestmove=a6a5, other_after_resize=0, exit_cause=helper-abort, tt_reads=101048, other_after_generation=0, exit_ms=94}"
"measured","3","28","2","365","1","helper-abort","13","d2b4","1619122","4302605300","376311.999","2333039","1600773","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=4302660400, other_after_abort=0, writes_after_generation=0, abort_ms=4302, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1600773, reads_after_generation=0, search=365, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=4302, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=4302605300, writes_after_abort=0, helper_nodes=1619122, bestmove=d2b4, other_after_resize=0, exit_cause=helper-abort, tt_reads=2333039, other_after_generation=0, exit_ms=4302}"
"measured","3","28","4","366","3","helper-abort","13","d2b4","2153418","5997131400","359074.674","3149814","2130736","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=5997210400, other_after_abort=0, writes_after_generation=0, abort_ms=5997, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=2130736, reads_after_generation=0, search=366, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=5997, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=5997131400, writes_after_abort=0, helper_nodes=2153418, bestmove=d2b4, other_after_resize=0, exit_cause=helper-abort, tt_reads=3149814, other_after_generation=0, exit_ms=5997}"
"measured","3","28","4","366","1","helper-abort","13","d2b4","2066496","5997158600","344579.181","2990265","2044605","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=5997210400, other_after_abort=0, writes_after_generation=0, abort_ms=5997, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=2044605, reads_after_generation=0, search=366, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=5997, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=5997158600, writes_after_abort=1, helper_nodes=2066496, bestmove=d2b4, other_after_resize=0, exit_cause=helper-abort, tt_reads=2990265, other_after_generation=0, exit_ms=5997}"
